DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
22/03/2022 11:02:50	0	0	6	15.23	15.27	0	1999	13	3.711	3.7122	0	0	False	0	0	0.005	4.2	0	0	3.75	3.75	65.5	-0.034	3.711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:02:50	0	0	6	15.27	15.27	1.3	2195	14	3.736	3.7372	0	0	False	0.005	0.98	4.623333	4.2	0.0005	0	3.761	3.761	65.6	-0.023	3.736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:03:00	0	0	6	15.26	15.27	1.2	2197	23	3.759	3.7597	18.1	0	False	3.925	4.161667	4.24	4.2	0.011	0	3.796	3.784	67.2	-0.023	3.759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:03:10	0	0	6	15.26	15.27	1.2	2201	33	3.769	3.7697	17.9	0	False	4.048333	4.203333	4.193333	4.2	0.0227	0	3.796	3.796	67.7	-0.023	3.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:03:20	0	0	6	15.27	15.27	1.2	2207	43	3.775	3.7759	17.8	0	False	4.113333	4.206666	4.22	4.2	0.0344	0	3.807	3.807	68.1	-0.034	3.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:03:30	0	0	6	15.27	15.27	1.2	2209	53	3.78	3.7809	17.9	0	False	4.145	4.195	4.286667	4.2	0.046	0	3.807	3.807	68.3	-0.023	3.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:03:40	0	0	6	15.27	15.27	1.2	2209	63	3.784	3.7847	17.9	0	False	4.165	4.203333	4.196667	4.2	0.0577	0	3.819	3.819	68.4	-0.034	3.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:03:50	0	0	6	15.27	15.27	1.1	2211	73	3.787	3.7875	17.9	0	False	4.183333	4.223333	4.165	4.2	0.0693	0	3.819	3.819	68.6	-0.034	3.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:04:00	0	0	6	15.26	15.27	1.2	2213	83	3.79	3.7909	17.8	0	False	4.195	4.196667	4.223333	4.2	0.081	0	3.819	3.823	68.8	-0.034	3.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22/03/2022 11:04:10	0	0	6	15.27	15.27	1.2	2217	93	3.793	3.7944	17.9	0	False	4.191667	4.186666	4.276667	4.2	0.0926	0	3.83	3.83	69	-0.023	3.793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
