DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
10/03/2022 11:07:35	0	0	8	14.99	15.02	0	2700	12	4.183	4.1835	0	0	False	-0.705	-1.148333	-2.596667	10	0	0.0007	4.22	4.22	-1	-0.034	4.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:07:38	0	0	8	14.99	15	0	4860	14	4.165	4.166	0	0	False	-2.811667	-3.361667	-5.291667	10	0	0.0029	4.209	4.209	-1	-0.046	4.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:07:48	0	0	8	14.99	14.95	0	8155	24	4.092	4.091	0	0	False	-9.493333	-9.948334	-9.996667	10	0	0.0285	4.128	4.128	-1	-0.034	4.092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:07:58	0	0	8	14.99	14.95	0	8183	34	4.062	4.0622	0	0	False	-9.726666	-9.998333	-9.986667	10	0	0.0563	4.105	4.105	-1	-0.034	4.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:08:08	0	0	8	14.99	14.95	0	8183	44	4.043	4.0447	0	0	False	-9.851666	-10.00167	-9.986667	10	0	0.0841	4.082	4.082	-1	-0.034	4.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:08:18	0	0	8	14.98	14.95	0	8191	54	4.03	4.0322	0	0	False	-9.916667	-9.998333	-10.00833	10	0	0.1119	4.06	4.071	-1	-0.046	4.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:08:28	0	0	8	14.99	14.95	0	8191	64	4.023	4.0235	0	0	False	-9.945	-9.966666	-9.966666	10	0	0.1396	4.06	4.067	-1	-0.034	4.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:08:38	0	0	8	14.98	14.95	0	8187	74	4.016	4.0164	0	0	False	-9.961667	-9.971666	-10.01	10	0	0.1673	4.048	4.06	-1	-0.046	4.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:08:48	0	0	8	14.98	14.95	0	8191	82	4.012	4.0122	0	0	False	-9.97	-9.976666	-9.955	10	0	0.1895	4.048	4.06	-1	-0.034	4.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:08:58	0	0	8	14.99	14.95	0	8191	94	4.006	4.0066	0	0	False	-9.973333	-9.973333	-9.976666	10	0	0.2227	4.048	4.048	-1	-0.034	4.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:09:08	0	0	8	14.99	14.95	0	8191	104	4.002	4.0022	0	0	False	-9.97	-9.968333	-9.935	10	0	0.2504	4.037	4.048	-1	-0.034	4.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:09:18	0	0	8	14.98	14.95	0	8191	114	3.998	3.9985	0	0	False	-9.965	-9.966666	-9.966666	10	0	0.2781	4.037	4.042	-1	-0.034	3.998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:09:28	0	0	8	14.99	14.95	0	8191	124	3.994	3.9951	0	0	False	-9.966666	-9.966666	-9.923333	10	0	0.3057	4.025	4.037	-1	-0.034	3.994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:09:38	0	0	8	14.98	14.95	0	8191	134	3.991	3.9916	0	0	False	-9.965	-9.961667	-9.935	10	0	0.3334	4.025	4.037	-1	-0.034	3.991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:09:48	0	0	8	14.99	14.95	0	8191	144	3.988	3.9885	0	0	False	-9.966666	-9.965	-9.966666	10	0	0.3611	4.025	4.029	-1	-0.034	3.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:09:58	0	0	8	14.99	14.95	0	8191	154	3.984	3.9849	0	0	False	-9.96	-9.966666	-9.966666	10	0	0.3888	4.014	4.025	-1	-0.034	3.984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:10:09	0	0	8	14.98	14.95	0	8191	164	3.981	3.9818	0	0	False	-9.963333	-9.966666	-9.976666	10	0	0.4165	4.014	4.024	-1	-0.034	3.981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
