DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
14/03/2022 17:09:37	0	0	8	14.99	15.03	0	864	10	4.202	4.2023	0	0	False	0	-0.05333333	-0.3716667	10	0	0	4.243	4.243	-1	-0.046	4.202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:09:40	0	0	8	14.99	15	0	4104	13	4.182	4.1823	0	0	False	-1.683333	-2.595	-4.46	10	0	0.0016	4.22	4.22	-1	-0.046	4.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:09:50	0	0	8	14.99	14.95	0	8147	23	4.107	4.106	0	0	False	-9.698334	-9.923333	-9.986667	10	0	0.0258	4.151	4.151	-1	-0.034	4.107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:10:00	0	0	8	14.99	14.95	0	8135	33	4.074	4.076	0	0	False	-9.831667	-10.00667	-10.03	10	0	0.0536	4.117	4.117	-1	-0.046	4.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:10:10	0	0	8	14.99	14.95	0	8139	43	4.057	4.0572	0	0	False	-9.908334	-10.005	-9.986667	10	0	0.0814	4.094	4.105	-1	-0.046	4.057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:10:20	0	0	8	14.99	14.95	0	8151	53	4.043	4.0435	0	0	False	-9.946667	-10.005	-9.965	10	0	0.1091	4.082	4.082	-1	-0.034	4.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:10:30	0	0	8	14.99	14.95	0	8179	63	4.035	4.0356	0	0	False	-9.968333	-10.00167	-10.01	10	0	0.1369	4.071	4.082	-1	-0.034	4.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:10:40	0	0	8	14.99	14.95	0	8191	73	4.028	4.0282	0	0	False	-9.985	-10	-10	10	0	0.1647	4.071	4.071	-1	-0.034	4.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:10:50	0	0	8	14.99	14.95	0	8191	83	4.021	4.0221	0	0	False	-10	-10	-9.955	10	0	0.1924	4.06	4.069	-1	-0.046	4.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14/03/2022 17:11:00	0	0	8	14.99	14.95	0	8191	93	4.017	4.0172	0	0	False	-10.00167	-10	-10	10	0	0.2202	4.048	4.06	-1	-0.046	4.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
