DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
10/03/2022 14:50:13	0	0	6	14.99	15.03	0	1938	13	3.543	3.5434	0	0	False	0	0	0	4.2	0	0	3.566	3.566	57.1	-0.023	3.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:50:14	0	0	6	14.99	15.03	0	1990	14	3.543	3.5434	0	0	False	0.001666667	0.001666667	0.008333334	4.2	0	0	3.578	3.578	57.1	-0.034	3.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:50:24	0	0	6	15.02	15.03	1.1	2142	23	3.591	3.5921	18.4	0	False	3.933333	4.185	4.175	4.2	0.0105	0	3.612	3.612	58.8	-0.023	3.591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:50:34	0	0	6	15.03	15.03	1.1	2148	33	3.604	3.6034	18.5	0	False	4.038333	4.183333	4.213333	4.2	0.0222	0	3.635	3.635	59.4	-0.034	3.604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:50:44	0	0	6	15.03	15.03	1.1	2152	43	3.611	3.6109	18.7	0	False	4.103333	4.206666	4.208333	4.2	0.0338	0	3.635	3.647	59.8	-0.034	3.611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:50:54	0	0	6	15.03	15.03	1.1	2160	53	3.618	3.6184	18.7	0	False	4.141667	4.208333	4.208333	4.2	0.0455	0	3.647	3.635	60.1	-0.023	3.618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:51:05	0	0	6	15.02	15.03	1.1	2164	63	3.623	3.6234	19.9	0	False	4.163333	4.18	4.253334	4.2	0.0571	0	3.658	3.658	60.4	-0.023	3.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:51:15	0	0	6	15.02	15.03	1.1	2164	73	3.628	3.6284	19.8	0	False	4.173333	4.211667	4.231667	4.2	0.0688	0	3.658	3.658	60.7	-0.034	3.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:51:25	0	0	6	15.02	15.03	1.1	2168	83	3.632	3.6334	19.9	0	False	4.185	4.205	4.273334	4.2	0.0804	0	3.658	3.66	60.9	-0.023	3.632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:51:35	0	0	6	15.03	15.03	1.1	2170	93	3.636	3.6368	19.8	0	False	4.191667	4.198333	4.185	4.2	0.092	0	3.67	3.67	61.1	-0.034	3.636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:51:45	0	0	6	15.02	15.03	1.1	2170	103	3.639	3.6406	19.7	0	False	4.185	4.193333	4.128334	4.2	0.1037	0	3.67	3.67	61.2	-0.034	3.639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:51:55	0	0	6	15.02	15.03	1.1	2172	113	3.643	3.6437	19.8	0	False	4.195	4.203333	4.218333	4.2	0.1153	0	3.67	3.67	61.4	-0.034	3.643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:52:05	0	0	6	15.02	15.03	1.1	2174	123	3.646	3.6471	19.7	0	False	4.193333	4.181667	4.173333	4.2	0.127	0	3.67	3.681	61.6	-0.023	3.646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:52:15	0	0	6	15.03	15.03	1.1	2176	133	3.65	3.6509	19.7	0	False	4.196667	4.22	4.2	4.2	0.1386	0	3.681	3.681	61.7	-0.034	3.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:52:25	0	0	6	15.03	15.03	1.1	2178	143	3.653	3.6534	19.7	0	False	4.193333	4.186666	4.166667	4.2	0.1503	0	3.681	3.685	62	-0.034	3.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:52:35	0	0	6	15.03	15.03	1.1	2180	153	3.655	3.6564	19.6	0	False	4.19	4.195	4.245	4.2	0.162	0	3.681	3.693	62.1	-0.023	3.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:52:45	0	0	6	15.03	15.03	1.1	2180	163	3.658	3.6584	19.5	0	False	4.193333	4.211667	4.228333	4.2	0.1736	0	3.693	3.693	62.2	-0.034	3.658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:52:55	0	0	6	15.03	15.03	1.1	2182	173	3.66	3.6611	19.5	0	False	4.19	4.19	4.155	4.2	0.1853	0	3.693	3.693	62.3	-0.023	3.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 14:53:05	0	0	6	15.03	15.03	1.2	2184	183	3.663	3.6634	19.5	0	False	4.185	4.18	4.25	4.2	0.1969	0	3.693	3.693	62.5	-0.034	3.663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
