DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
11/03/2022 16:59:36	0	0	6	14.98	15.03	0	2234	12	4.078	4.081	0	0	False	0	0	0.01	4.2	0	0	4.117	4.117	87.8	-0.034	4.078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 16:59:37	0	0	6	14.99	15.03	0	2230	13	4.08	4.081	0	0	False	0	0	0	4.2	0	0	4.117	4.117	87.8	-0.034	4.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 16:59:46	0	0	6	15.03	15.02	1.3	2438	22	4.123	4.1235	0	0	False	3.695	4.145	4.186666	4.2	0.0096	0	4.163	4.163	91.2	-0.034	4.123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 16:59:56	0	0	6	15.02	15.02	1.3	2442	32	4.132	4.131	19.8	0	False	3.92	4.191667	4.201667	4.2	0.0212	0	4.163	4.163	92	-0.034	4.132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 17:00:06	0	0	6	15.02	15.02	1.3	2442	42	4.135	4.136	20	0	False	4.048333	4.198333	4.098333	4.2	0.0329	0	4.174	4.174	92.3	-0.034	4.135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 17:00:16	0	0	6	15.03	15.02	1.3	2446	52	4.139	4.1398	20	0	False	4.113333	4.191667	4.193333	4.2	0.0445	0	4.174	4.174	92.7	-0.034	4.139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 17:00:26	0	0	6	15.02	15.02	1.3	2446	62	4.142	4.141	20.2	0	False	4.15	4.215	4.16	4.2	0.0563	0	4.174	4.174	92.8	-0.034	4.142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 17:00:36	0	0	6	15.02	15.02	1.3	2446	72	4.143	4.1423	20	0	False	4.171667	4.208333	4.133333	4.2	0.0679	0	4.174	4.174	93.1	-0.034	4.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 17:00:46	0	0	6	15.03	15.02	1.3	2448	82	4.144	4.1452	20	0	False	4.185	4.206666	4.223333	4.2	0.0796	0	4.174	4.186	93.2	-0.034	4.144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 17:00:56	0	0	6	15.03	15.02	1.3	2452	92	4.147	4.1473	20.3	0	False	4.191667	4.18	4.266667	4.2	0.0913	0	4.186	4.186	93.5	-0.034	4.147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 17:01:06	0	0	6	15.02	15.02	1.3	2452	102	4.148	4.1485	20.1	0	False	4.191667	4.181667	4.245	4.2	0.1029	0	4.186	4.186	93.6	-0.034	4.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
