DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
15/03/2022 22:39:38	0	0	8	14.99	15.02	0	2160	11	4.169	4.1685	0	0	False	-0.7083333	-0.6683334	-1.911667	10	0	0.0007	4.209	4.209	-1	-0.046	4.169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:39:40	0	0	8	14.99	15	0	4320	13	4.147	4.1473	0	0	False	-2.811667	-2.75	-4.658333	10	0	0.0016	4.186	4.186	-1	-0.046	4.147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:39:50	0	0	8	14.99	14.96	0	8179	23	4.049	4.0497	0	0	False	-9.463333	-9.923333	-10.00833	10	0	0.0257	4.094	4.094	-1	-0.046	4.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:40:00	0	0	8	14.99	14.96	0	8179	33	4.018	4.0185	0	0	False	-9.708333	-10.00333	-10.00833	10	0	0.0535	4.06	4.071	-1	-0.046	4.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:40:10	0	0	8	14.99	14.96	0	8179	43	4.003	4.0035	0	0	False	-9.84	-10	-10.00833	10	0	0.0812	4.048	4.048	-1	-0.046	4.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:40:20	0	0	8	14.99	14.95	0	8175	53	3.993	3.9935	0	0	False	-9.908334	-10.00333	-9.996667	10	0	0.109	4.037	4.037	-1	-0.046	3.993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:40:30	0	0	8	14.98	14.95	0	8191	63	3.988	3.9883	0	0	False	-9.943334	-9.965	-9.966666	10	0	0.1367	4.025	4.037	-1	-0.034	3.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:40:40	0	0	8	14.99	14.95	0	8191	73	3.983	3.9835	0	0	False	-9.958333	-9.965	-9.935	10	0	0.1644	4.025	4.03	-1	-0.046	3.983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:40:50	0	0	8	14.99	14.96	0	8191	83	3.979	3.9797	0	0	False	-9.958333	-9.955	-9.955	10	0	0.1921	4.014	4.025	-1	-0.046	3.979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 22:41:00	0	0	8	14.99	14.95	0	8191	93	3.977	3.9772	0	0	False	-9.958333	-9.958333	-9.955	10	0	0.2197	4.014	4.023	-1	-0.034	3.977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
