DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
11/03/2022 22:48:02	0	0	8	14.99	15.03	0	0	9	4.202	4.2023	0	0	False	0	0	-0.01166667	10	0	0	4.243	4.243	-1	-0.046	4.202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:48:08	0	0	8	14.99	15	0	4914	14	4.177	4.1773	0	0	False	-2.811667	-3.48	-5.385	10	0	0.0029	4.209	4.209	-1	-0.046	4.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:48:18	0	0	8	14.99	14.95	0	8175	24	4.105	4.106	0	0	False	-9.491667	-9.95	-9.986667	10	0	0.0284	4.151	4.151	-1	-0.046	4.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:48:28	0	0	8	14.99	14.95	0	8179	34	4.075	4.076	0	0	False	-9.725	-10	-10.00833	10	0	0.0562	4.105	4.128	-1	-0.057	4.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:48:38	0	0	8	14.99	14.95	0	8179	44	4.057	4.0572	0	0	False	-9.851666	-10.00167	-9.965	10	0	0.084	4.094	4.094	-1	-0.046	4.057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:48:48	0	0	8	14.98	14.95	0	8187	54	4.044	4.0447	0	0	False	-9.915	-9.996667	-9.953333	10	0	0.1117	4.082	4.082	-1	-0.034	4.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:48:58	0	0	8	14.99	14.95	0	8187	64	4.035	4.036	0	0	False	-9.945	-9.973333	-10.01	10	0	0.1395	4.071	4.077	-1	-0.034	4.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:49:08	0	0	8	14.99	14.95	0	8191	74	4.028	4.0285	0	0	False	-9.961667	-9.975	-9.966666	10	0	0.1672	4.06	4.071	-1	-0.046	4.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:49:18	0	0	8	14.99	14.95	0	8191	84	4.022	4.0222	0	0	False	-9.968333	-9.966666	-9.978333	10	0	0.1949	4.048	4.067	-1	-0.034	4.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11/03/2022 22:49:28	0	0	8	14.98	14.95	0	8191	94	4.017	4.0172	0	0	False	-9.968333	-9.97	-9.978333	10	0	0.2226	4.048	4.06	-1	-0.046	4.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
