DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
10/03/2022 11:29:35	0	0	6	15.02	15.03	0.9	2147	13	3.561	3.5621	0	0	False	0	0.19	3.26	4.2	0	0	3.589	3.589	57.2	-0.034	3.561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:29:36	0	0	6	15.02	15.03	1.1	2133	14	3.573	3.5734	0	0	False	0.02833333	1.331667	4.266667	4.2	0.0013	0	3.601	3.601	57.7	-0.034	3.573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:29:46	0	0	6	15.02	15.03	1.1	2145	24	3.598	3.5984	18	0	False	3.983333	4.193333	4.268333	4.2	0.0129	0	3.635	3.624	59.1	-0.034	3.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:29:56	0	0	6	15.03	15.03	1.1	2151	34	3.609	3.6084	18.2	0	False	4.076667	4.195	4.181667	4.2	0.0246	0	3.635	3.635	59.7	-0.034	3.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:30:06	0	0	6	15.02	15.03	1.1	2153	44	3.615	3.6159	18.3	0	False	4.128334	4.2	4.208333	4.2	0.0362	0	3.647	3.647	60.1	-0.034	3.615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:30:16	0	0	6	15.02	15.03	1.1	2157	54	3.621	3.6221	18.3	0	False	4.15	4.205	4.208333	4.2	0.0479	0	3.647	3.647	60.3	-0.034	3.621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:30:26	0	0	6	15.02	15.03	1.1	2159	64	3.626	3.6271	18.2	0	False	4.171667	4.195	4.148334	4.2	0.0595	0	3.658	3.658	60.6	-0.034	3.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:30:36	0	0	6	15.03	15.03	1.1	2163	74	3.631	3.6321	18.2	0	False	4.188334	4.2	4.173333	4.2	0.0712	0	3.67	3.66	60.8	-0.034	3.631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:30:46	0	0	6	15.03	15.03	1.1	2165	84	3.635	3.6364	18.1	0	False	4.185	4.193333	4.205	4.2	0.0828	0	3.658	3.67	61.1	-0.023	3.635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10/03/2022 11:30:56	0	0	6	15.02	15.03	1.1	2167	94	3.639	3.64	18.2	0	False	4.188334	4.175	4.151667	4.2	0.0945	0	3.67	3.67	61.3	-0.034	3.639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
