DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
15/03/2022 17:09:20	0	0	6	14.98	15.03	0	1943	11	3.541	3.5421	0	0	False	0	0	0	4.2	0	0	3.566	3.566	57	-0.034	3.541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:09:23	0	0	6	15.01	15.02	1.1	2141	14	3.574	3.5759	0	0	False	0.005	0.66	4.218333	4.2	0.0005	0	3.601	3.601	57.5	-0.023	3.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:09:33	0	0	6	15.02	15.02	1.1	2155	24	3.604	3.6046	21.1	0	False	3.93	4.173333	4.171667	4.2	0.0121	0	3.635	3.635	59.5	-0.023	3.604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:09:43	0	0	6	15.02	15.02	1.1	2161	34	3.616	3.6159	20.8	0	False	4.045	4.19	4.186666	4.2	0.0238	0	3.647	3.635	60.1	-0.023	3.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:09:53	0	0	6	15.02	15.02	1.1	2169	44	3.625	3.6246	20.9	0	False	4.11	4.198333	4.281667	4.2	0.0354	0	3.658	3.647	60.6	-0.034	3.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:10:03	0	0	6	15.01	15.02	1.1	2169	54	3.63	3.6309	21	0	False	4.15	4.206666	4.181667	4.2	0.0471	0	3.658	3.658	60.8	-0.034	3.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:10:13	0	0	6	15.02	15.02	1.1	2173	64	3.636	3.6371	20.7	0	False	4.168334	4.196667	4.233333	4.2	0.0587	0	3.658	3.658	61.1	-0.023	3.636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:10:23	0	0	6	15.02	15.02	1.1	2175	74	3.641	3.6421	20.8	0	False	4.185	4.215	4.161667	4.2	0.0704	0	3.67	3.67	61.3	-0.034	3.641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:10:33	0	0	6	15.02	15.02	1.1	2179	84	3.645	3.6459	20.8	0	False	4.196667	4.201667	4.085	4.2	0.082	0	3.67	3.681	61.6	-0.023	3.645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15/03/2022 17:10:43	0	0	6	15.02	15.02	1.2	2181	94	3.649	3.6498	20.9	0	False	4.193333	4.181667	4.25	4.2	0.0937	0	3.681	3.681	61.8	-0.034	3.649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
