DateTime	SlaveNum	Cycle	Mode	SupplyVolts	LSupplyVolts	SupplyAmps	PWM	SecTimer	AvgCellVolts	MaxCellVolts	AvgIR	FallBackVolts	CVStarted	SlowAmps	AvgAmps	FastAmps	SetAmps	AhrIN	AhrOUT	PackVolts	AvgPackVolts	Fuel1	SumError	Cell1Volts	Cell2Volts	Cell3Volts	Cell4Volts	Cell5Volts	Cell6Volts	Cell7Volts	Cell8Volts	Cell9Volts	Cell10Volts	Cell11Volts	Cell12Volts	Cell13Volts	Cell14Volts	Cell15Volts	Cell16Volts	Cell1IR	Cell2IR	Cell3IR	Cell4IR	Cell5IR	Cell6IR	Cell7IR	Cell8IR	Cell9IR	Cell10IR	Cell11IR	Cell12IR	Cell13IR	Cell14IR	Cell15IR	Cell16IR	BP1PWM	BP2PWM	BP3PWM	BP4PWM	BP5PWM	BP6PWM	BP7PWM	BP8PWM	BP9PWM	BP10PWM	BP11PWM	BP12PWM	BP13PWM	BP14PWM	BP15PWM	BP16PWM	Debug1	Debug2	Debug3	
09/03/2022 14:41:11	0	0	8	14.99	15.03	0	0	9	4.195	4.196	0	0	False	0	0	-0.01833333	10	0	0	4.243	4.243	-1	-0.034	4.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:41:16	0	0	8	14.98	15	0	4428	14	4.17	4.1698	0	0	False	-2.83	-2.89	-4.795	10	0	0.003	4.209	4.22	-1	-0.057	4.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:41:26	0	0	8	14.98	14.95	0	8159	24	4.093	4.0935	0	0	False	-9.498333	-9.931666	-10.00833	10	0	0.0285	4.128	4.128	-1	-0.034	4.093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:41:36	0	0	8	14.99	14.95	0	8175	34	4.062	4.0622	0	0	False	-9.728333	-10.005	-10.00833	10	0	0.0563	4.105	4.105	-1	-0.046	4.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:41:47	0	0	8	14.99	14.95	0	8187	44	4.045	4.0447	0	0	False	-9.851666	-9.995	-9.986667	10	0	0.0841	4.082	4.082	-1	-0.034	4.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:41:57	0	0	8	14.98	14.95	0	8183	54	4.033	4.0335	0	0	False	-9.918333	-10	-9.986667	10	0	0.1119	4.071	4.071	-1	-0.046	4.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:42:07	0	0	8	14.98	14.95	0	8191	64	4.024	4.0247	0	0	False	-9.948334	-9.978333	-9.978333	10	0	0.1396	4.06	4.071	-1	-0.034	4.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:42:17	0	0	8	14.99	14.95	0	8191	74	4.017	4.0172	0	0	False	-9.965	-9.978333	-9.978333	10	0	0.1673	4.048	4.06	-1	-0.034	4.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:42:27	0	0	8	14.98	14.95	0	8191	84	4.011	4.012	0	0	False	-9.968333	-9.968333	-9.978333	10	0	0.195	4.048	4.06	-1	-0.034	4.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
09/03/2022 14:42:37	0	0	8	14.99	14.95	0	8191	94	4.007	4.0072	0	0	False	-9.97	-9.978333	-9.978333	10	0	0.2227	4.048	4.048	-1	-0.046	4.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
